Year,Film
2020,Ma Rainey's Black Bottom
2020,Mank
2020,Mulan
2020,News of the World
2020,The Trial of the Chicago 7
2020,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn)
2020,The Midnight Sky
2020,Pinocchio
2020,Tenet
2020,Wonder Woman 1984
2020,Da 5 Bloods
2020,I'm Thinking of Ending Things
2020,Palm Springs
2020,The Prom
2020,Promising Young Woman
